images ,Labels ,Root,Leaf,Flower ,seed,Fruit,Stem,gonorrhea,wound,Eye disease,Anti-cancer,Anti-Oxidant,abdominal pain,Lung disease,common Cold,Snakebite,stomachache,influenza
tqurazmud_168,"['seed','common cold','Anti-Oxidant']",0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
tqurazmud_169,"['seed','common cold','Anti-Oxidant']",0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
tqurazmud_170,"['seed','common cold','Anti-Oxidant']",0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
tqurazmud_171,"['seed','common cold','Anti-Oxidant']",0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
tqurazmud_172,"['seed','common cold','Anti-Oxidant']",0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
tqurazmud_173,"['seed','common cold','Anti-Oxidant']",0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
tqurazmud_174,"['seed','common cold','Anti-Oxidant']",0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
tqurazmud_175,"['seed','common cold','Anti-Oxidant']",0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
tqurazmud_176,"['seed','common cold','Anti-Oxidant']",0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
tqurazmud_177,"['seed','common cold','Anti-Oxidant']",0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
tqurazmud_178,"['seed','common cold','Anti-Oxidant']",0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
tqurazmud_179,"['seed','common cold','Anti-Oxidant']",0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
tqurazmud_180,"['seed','common cold','Anti-Oxidant']",0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
tqurazmud_181,"['seed','common cold','Anti-Oxidant']",0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
tqurazmud_182,"['seed','common cold','Anti-Oxidant']",0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
tqurazmud_183,"['seed','common cold','Anti-Oxidant']",0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
tqurazmud_184,"['seed','common cold','Anti-Oxidant']",0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
tqurazmud_185,"['seed','common cold','Anti-Oxidant']",0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
tqurazmud_186,"['seed','common cold','Anti-Oxidant']",0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
tqurazmud_187,"['seed','common cold','Anti-Oxidant']",0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
tqurazmud_188,"['seed','common cold','Anti-Oxidant']",0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
tqurazmud_189,"['seed','common cold','Anti-Oxidant']",0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
tqurazmud_190,"['seed','common cold','Anti-Oxidant']",0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
tqurazmud_191,"['seed','common cold','Anti-Oxidant']",0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
tqurazmud_192,"['seed','common cold','Anti-Oxidant']",0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
tqurazmud_193,"['seed','common cold','Anti-Oxidant']",0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
tqurazmud_194,"['seed','common cold','Anti-Oxidant']",0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
tqurazmud_195,"['seed','common cold','Anti-Oxidant']",0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
tqurazmud_196,"['seed','common cold','Anti-Oxidant']",0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
tqurazmud_197,"['seed','common cold','Anti-Oxidant']",0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
tqurazmud_198,"['seed','common cold','Anti-Oxidant']",0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
tqurazmud_199,"['seed','common cold','Anti-Oxidant']",0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
tqurazmud_200,"['seed','common cold','Anti-Oxidant']",0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
tqurazmud_201,"['seed','common cold','Anti-Oxidant']",0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
tqurazmud_202,"['seed','common cold','Anti-Oxidant']",0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
tqurazmud_203,"['seed','common cold','Anti-Oxidant']",0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
tqurazmud_204,"['seed','common cold','Anti-Oxidant']",0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
tqurazmud_205,"['seed','common cold','Anti-Oxidant']",0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
tqurazmud_206,"['seed','common cold','Anti-Oxidant']",0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
tqurazmud_207,"['seed','common cold','Anti-Oxidant']",0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
tqurazmud_208,"['seed','common cold','Anti-Oxidant']",0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
tqurazmud_209,"['seed','common cold','Anti-Oxidant']",0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
tqurazmud_210,"['seed','common cold','Anti-Oxidant']",0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
tqurazmud_211,"['seed','common cold','Anti-Oxidant']",0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
tqurazmud_212,"['seed','common cold','Anti-Oxidant']",0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
tqurazmud_213,"['seed','common cold','Anti-Oxidant']",0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
tqurazmud_214,"['seed','common cold','Anti-Oxidant']",0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
tqurazmud_215,"['seed','common cold','Anti-Oxidant']",0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
tqurazmud_216,"['seed','common cold','Anti-Oxidant']",0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
tqurazmud_217,"['seed','common cold','Anti-Oxidant']",0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
tqurazmud_218,"['seed','common cold','Anti-Oxidant']",0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
tqurazmud_219,"['seed','common cold','Anti-Oxidant']",0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
tqurazmud_220,"['seed','common cold','Anti-Oxidant']",0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
tqurazmud_221,"['seed','common cold','Anti-Oxidant']",0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
tqurazmud_222,"['seed','common cold','Anti-Oxidant']",0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
tqurazmud_223,"['seed','common cold','Anti-Oxidant']",0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
tqurazmud_224,"['seed','common cold','Anti-Oxidant']",0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
tqurazmud_225,"['seed','common cold','Anti-Oxidant']",0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
tqurazmud_226,"['seed','common cold','Anti-Oxidant']",0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
tqurazmud_227,"['seed','common cold','Anti-Oxidant']",0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
tqurazmud_228,"['seed','common cold','Anti-Oxidant']",0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
tqurazmud_229,"['seed','common cold','Anti-Oxidant']",0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
tqurazmud_230,"['seed','common cold','Anti-Oxidant']",0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
tqurazmud_231,"['seed','common cold','Anti-Oxidant']",0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
tqurazmud_232,"['seed','common cold','Anti-Oxidant']",0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
tqurazmud_233,"['seed','common cold','Anti-Oxidant']",0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
tqurazmud_234,"['seed','common cold','Anti-Oxidant']",0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
tqurazmud_235,"['seed','common cold','Anti-Oxidant']",0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
tqurazmud_236,"['seed','common cold','Anti-Oxidant']",0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
tqurazmud_237,"['seed','common cold','Anti-Oxidant']",0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
tqurazmud_238,"['seed','common cold','Anti-Oxidant']",0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
tqurazmud_239,"['seed','common cold','Anti-Oxidant']",0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
tqurazmud_240,"['seed','common cold','Anti-Oxidant']",0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
tqurazmud_241,"['seed','common cold','Anti-Oxidant']",0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
tqurazmud_242,"['seed','common cold','Anti-Oxidant']",0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
tqurazmud_243,"['seed','common cold','Anti-Oxidant']",0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
tqurazmud_244,"['seed','common cold','Anti-Oxidant']",0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
tqurazmud_245,"['seed','common cold','Anti-Oxidant']",0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
tqurazmud_246,"['seed','common cold','Anti-Oxidant']",0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
tqurazmud_247,"['seed','common cold','Anti-Oxidant']",0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
tqurazmud_248,"['seed','common cold','Anti-Oxidant']",0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
tqurazmud_249,"['seed','common cold','Anti-Oxidant']",0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
tqurazmud_250,"['seed','common cold','Anti-Oxidant']",0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
tqurazmud_251,"['seed','common cold','Anti-Oxidant']",0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
tqurazmud_252,"['seed','common cold','Anti-Oxidant']",0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
tqurazmud_253,"['seed','common cold','Anti-Oxidant']",0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
tqurazmud_254,"['seed','common cold','Anti-Oxidant']",0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
tqurazmud_255,"['seed','common cold','Anti-Oxidant']",0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
tqurazmud_256,"['seed','common cold','Anti-Oxidant']",0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
tqurazmud_257,"['seed','common cold','Anti-Oxidant']",0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
tqurazmud_258,"['seed','common cold','Anti-Oxidant']",0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
tqurazmud_259,"['seed','common cold','Anti-Oxidant']",0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
tqurazmud_260,"['seed','common cold','Anti-Oxidant']",0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
tqurazmud_261,"['seed','common cold','Anti-Oxidant']",0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
tqurazmud_262,"['seed','common cold','Anti-Oxidant']",0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
tqurazmud_263,"['seed','common cold','Anti-Oxidant']",0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
tqurazmud_264,"['seed','common cold','Anti-Oxidant']",0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
tqurazmud_265,"['seed','common cold','Anti-Oxidant']",0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
tqurazmud_266,"['seed','common cold','Anti-Oxidant']",0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
tqurazmud_267,"['seed','common cold','Anti-Oxidant']",0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
tqurazmud_268,"['seed','common cold','Anti-Oxidant']",0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
tqurazmud_269,"['seed','common cold','Anti-Oxidant']",0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
tqurazmud_270,"['seed','common cold','Anti-Oxidant']",0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
tqurazmud_271,"['seed','common cold','Anti-Oxidant']",0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
tqurazmud_272,"['seed','common cold','Anti-Oxidant']",0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
tqurazmud_273,"['seed','common cold','Anti-Oxidant']",0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
tqurazmud_274,"['seed','common cold','Anti-Oxidant']",0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
tqurazmud_275,"['seed','common cold','Anti-Oxidant']",0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
tqurazmud_276,"['seed','common cold','Anti-Oxidant']",0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
tqurazmud_277,"['seed','common cold','Anti-Oxidant']",0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
tqurazmud_278,"['seed','common cold','Anti-Oxidant']",0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
tqurazmud_279,"['seed','common cold','Anti-Oxidant']",0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
tqurazmud_280,"['seed','common cold','Anti-Oxidant']",0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
tqurazmud_281,"['seed','common cold','Anti-Oxidant']",0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
tqurazmud_282,"['seed','common cold','Anti-Oxidant']",0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
tqurazmud_283,"['seed','common cold','Anti-Oxidant']",0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
tqurazmud_284,"['seed','common cold','Anti-Oxidant']",0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
tqurazmud_285,"['seed','common cold','Anti-Oxidant']",0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
tqurazmud_286,"['seed','common cold','Anti-Oxidant']",0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
tqurazmud_287,"['seed','common cold','Anti-Oxidant']",0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
tqurazmud_288,"['seed','common cold','Anti-Oxidant']",0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
tqurazmud_289,"['seed','common cold','Anti-Oxidant']",0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
tqurazmud_290,"['seed','common cold','Anti-Oxidant']",0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
tqurazmud_291,"['seed','common cold','Anti-Oxidant']",0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
tqurazmud_292,"['seed','common cold','Anti-Oxidant']",0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
tqurazmud_293,"['seed','common cold','Anti-Oxidant']",0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
tqurazmud_294,"['seed','common cold','Anti-Oxidant']",0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
tqurazmud_295,"['seed','common cold','Anti-Oxidant']",0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
tqurazmud_296,"['seed','common cold','Anti-Oxidant']",0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
tqurazmud_297,"['seed','common cold','Anti-Oxidant']",0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
tqurazmud_298,"['seed','common cold','Anti-Oxidant']",0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
tqurazmud_299,"['seed','common cold','Anti-Oxidant']",0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
yaythareg_0,"['Root','Anti -cancer','stomachache']",1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
yaythareg_1,"['Root','Anti -cancer','stomachache']",1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
yaythareg_2,"['Root','Anti -cancer','stomachache']",1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
yaythareg_3,"['Root','Anti -cancer','stomachache']",1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
yaythareg_4,"['Root','Anti -cancer','stomachache']",1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
yaythareg_5,"['Root','Anti -cancer','stomachache']",1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
yaythareg_6,"['Root','Anti -cancer','stomachache']",1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
yaythareg_7,"['Root','Anti -cancer','stomachache']",1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
yaythareg_8,"['Root','Anti -cancer','stomachache']",1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
yaythareg_9,"['Root','Anti -cancer','stomachache']",1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
yaythareg_10,"['Root','Anti -cancer','stomachache']",1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
yaythareg_11,"['Root','Anti -cancer','stomachache']",1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
yaythareg_12,"['Root','Anti -cancer','stomachache']",1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
yaythareg_13,"['Root','Anti -cancer','stomachache']",1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
yaythareg_14,"['Root','Anti -cancer','stomachache']",1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
yaythareg_15,"['Root','Anti -cancer','stomachache']",1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
yaythareg_16,"['Root','Anti -cancer','stomachache']",1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
yaythareg_17,"['Root','Anti -cancer','stomachache']",1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
yaythareg_18,"['Root','Anti -cancer','stomachache']",1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
yaythareg_19,"['Root','Anti -cancer','stomachache']",1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
yaythareg_20,"['Root','Anti -cancer','stomachache']",1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
yaythareg_21,"['Root','Anti -cancer','stomachache']",1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
yaythareg_22,"['Root','Anti -cancer','stomachache']",1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
yaythareg_23,"['Root','Anti -cancer','stomachache']",1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
yaythareg_24,"['Root','Anti -cancer','stomachache']",1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
yaythareg_25,"['Root','Anti -cancer','stomachache']",1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
yaythareg_26,"['Root','Anti -cancer','stomachache']",1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
yaythareg_27,"['Root','Anti -cancer','stomachache']",1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
yaythareg_28,"['Root','Anti -cancer','stomachache']",1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
yaythareg_29,"['Root','Anti -cancer','stomachache']",1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
yaythareg_30,"['Root','Anti -cancer','stomachache']",1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
yaythareg_31,"['Root','Anti -cancer','stomachache']",1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
yaythareg_32,"['Root','Anti -cancer','stomachache']",1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
yaythareg_33,"['Root','Anti -cancer','stomachache']",1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
yaythareg_34,"['Root','Anti -cancer','stomachache']",1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
yaythareg_35,"['Root','Anti -cancer','stomachache']",1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
yaythareg_36,"['Root','Anti -cancer','stomachache']",1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
yaythareg_37,"['Root','Anti -cancer','stomachache']",1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
yaythareg_38,"['Root','Anti -cancer','stomachache']",1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
yaythareg_39,"['Root','Anti -cancer','stomachache']",1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
yaythareg_40,"['Root','Anti -cancer','stomachache']",1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
yaythareg_41,"['Root','Anti -cancer','stomachache']",1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
yaythareg_42,"['Root','Anti -cancer','stomachache']",1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
yaythareg_43,"['Root','Anti -cancer','stomachache']",1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
yaythareg_44,"['Root','Anti -cancer','stomachache']",1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
yaythareg_45,"['Root','Anti -cancer','stomachache']",1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
yaythareg_46,"['Root','Anti -cancer','stomachache']",1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
yaythareg_47,"['Root','Anti -cancer','stomachache']",1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
yaythareg_48,"['Root','Anti -cancer','stomachache']",1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
yaythareg_49,"['Root','Anti -cancer','stomachache']",1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
yaythareg_50,"['Root','Anti -cancer','stomachache']",1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
yaythareg_51,"['Root','Anti -cancer','stomachache']",1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
yaythareg_52,"['Root','Anti -cancer','stomachache']",1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
yaythareg_53,"['Root','Anti -cancer','stomachache']",1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
yaythareg_54,"['Root','Anti -cancer','stomachache']",1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
yaythareg_55,"['Root','Anti -cancer','stomachache']",1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
yaythareg_56,"['Root','Anti -cancer','stomachache']",1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
yaythareg_57,"['Root','Anti -cancer','stomachache']",1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
yaythareg_58,"['Root','Anti -cancer','stomachache']",1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
yaythareg_59,"['Root','Anti -cancer','stomachache']",1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
yaythareg_60,"['Root','Anti -cancer','stomachache']",1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
yaythareg_61,"['Root','Anti -cancer','stomachache']",1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
yaythareg_62,"['Root','Anti -cancer','stomachache']",1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
yaythareg_63,"['Root','Anti -cancer','stomachache']",1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
yaythareg_64,"['Root','Anti -cancer','stomachache']",1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
yaythareg_65,"['Root','Anti -cancer','stomachache']",1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
yaythareg_66,"['Root','Anti -cancer','stomachache']",1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
yaythareg_67,"['Root','Anti -cancer','stomachache']",1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
yaythareg_68,"['Root','Anti -cancer','stomachache']",1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
yaythareg_69,"['Root','Anti -cancer','stomachache']",1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
yaythareg_70,"['Root','Anti -cancer','stomachache']",1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
yaythareg_71,"['Root','Anti -cancer','stomachache']",1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
yaythareg_72,"['Root','Anti -cancer','stomachache']",1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
yaythareg_73,"['Root','Anti -cancer','stomachache']",1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
yaythareg_74,"['Root','Anti -cancer','stomachache']",1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
yaythareg_75,"['Root','Anti -cancer','stomachache']",1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
yaythareg_76,"['Root','Anti -cancer','stomachache']",1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
yaythareg_77,"['Root','Anti -cancer','stomachache']",1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
yaythareg_78,"['Root','Anti -cancer','stomachache']",1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
yaythareg_79,"['Root','Anti -cancer','stomachache']",1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
yaythareg_80,"['Root','Anti -cancer','stomachache']",1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
yaythareg_81,"['Root','Anti -cancer','stomachache']",1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
yaythareg_82,"['Root','Anti -cancer','stomachache']",1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
yaythareg_83,"['Root','Anti -cancer','stomachache']",1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
yaythareg_84,"['Root','Anti -cancer','stomachache']",1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
yaythareg_85,"['Root','Anti -cancer','stomachache']",1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
yaythareg_86,"['Root','Anti -cancer','stomachache']",1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
yaythareg_87,"['Root','Anti -cancer','stomachache']",1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
yaythareg_88,"['Root','Anti -cancer','stomachache']",1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
yaythareg_89,"['Root','Anti -cancer','stomachache']",1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
yaythareg_90,"['Root','Anti -cancer','stomachache']",1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
